GeneSymbol,Control_mean,APOEhi_mean,log2FC_APOEhi_vs_Control,p_value,FDR,significance
DPP9,9.01,9.606666666666667,0.0924988796175027,0.29334993390007924,0.3921887083135649,Not significant
RABGAP1,5.193333333333333,6.113333333333333,0.23525660702681558,0.29330374662117964,0.3921887083135649,Not significant
DENND4A,6.043333333333334,7.010000000000001,0.21403701029441197,0.29338028210667527,0.3921887083135649,Not significant
EXOC2,2.86,2.5866666666666664,-0.1448677108250251,0.2933646467200393,0.3921887083135649,Not significant
DNAJC16,3.1933333333333334,3.633333333333333,0.18617587863283402,0.2932522827500119,0.3921887083135649,Not significant
HMGXB3,12.663333333333334,12.290000000000001,-0.043168835089398165,0.29350790208577193,0.39231355895629705,Not significant
KIFAP3,4.3500000000000005,3.9433333333333334,-0.14156553868539468,0.29360785573926246,0.39240140495967885,Not significant
SMIM30,26.146666666666665,23.5,-0.15396006400718,0.29371179621153926,0.3924945581689059,Not significant
MRPS7,15.686666666666667,14.293333333333335,-0.13418745005452695,0.2938231725669181,0.3925976252633852,Not significant
STK38L,14.006666666666666,12.329999999999998,-0.1839268563177353,0.2939551381375954,0.3927281758125007,Not significant
MIB1,4.673333333333333,3.893333333333333,-0.2633842423798387,0.29418470578671696,0.3929890784795637,Not significant
ELOA,14.683333333333332,15.86,0.11120596355493828,0.2943048514579306,0.39310376512028183,Not significant
KIAA0100,27.83,25.096666666666668,-0.14913950443622462,0.29445513477651597,0.3932586752817433,Not significant
HOXA9,27.14,25.203333333333337,-0.10680208241718786,0.29458830462015195,0.3933906961627216,Not significant
LYRM7,4.670000000000001,3.94,-0.24516969566235988,0.2946328752298317,0.3934043854117136,Not significant
ZDHHC12-DT,3.4333333333333336,2.4266666666666663,-0.5004597284041796,0.29467183512801043,0.39341058072121865,Not significant
NUDT12,5.859999999999999,4.863333333333333,-0.26890474303916395,0.29474942285259914,0.39346833983455737,Not significant
SLAIN2,12.276666666666666,13.623333333333335,0.15014923064051988,0.29492541826143664,0.39365743706693623,Not significant
TMEM128,19.536666666666665,18.040000000000003,-0.11497887184609444,0.2950719379802641,0.39380715159713203,Not significant
SLC4A1AP,6.343333333333334,6.78,0.09602947185098049,0.29520085926021583,0.39393334688007614,Not significant
NDUFS2,20.326666666666668,18.76,-0.11570789484202183,0.29530305293156434,0.39402385004708673,Not significant
OGA,13.65,14.39,0.0761602061549905,0.29540184795160707,0.3941097978432579,Not significant
DPP8,6.919999999999999,7.653333333333333,0.14529622457317,0.29567197061208267,0.39437838016363785,Not significant
SHC1,38.413333333333334,41.586666666666666,0.1145110264316118,0.29566688986240336,0.39437838016363785,Not significant
CDK5RAP3,8.31,7.656666666666666,-0.11811721409993454,0.2957188173197554,0.39439497416362496,Not significant
RASSF5,12.486666666666666,13.486666666666666,0.11113685408176333,0.2960557635100434,0.39479841985989156,Not significant
MIR7848,2.2600000000000002,0.8666666666666666,-1.381748181068573,0.296268368842966,0.39503597906792126,Not significant
HIGD1A,23.256666666666664,21.419999999999998,-0.11868053397387732,0.296392153568523,0.3951550658706652,Not significant
GPAT3,2.3,2.52,0.13173513463445038,0.296461846262125,0.3952020169441492,Not significant
ZNF330,35.99,37.26666666666667,0.05028830687199662,0.29657753602643055,0.39531026691522947,Not significant
SMAD3,2.9666666666666663,2.766666666666667,-0.10065885755356732,0.2966189205637578,0.3953194612745443,Not significant
ARPC3P3,20.463333333333335,18.599999999999998,-0.13773148536672508,0.2966791810302436,0.3953538075040319,Not significant
SAT1,58.72666666666667,61.660000000000004,0.07031796818182383,0.29676655221518,0.3953819546995646,Not significant
SETD1B,5.260000000000001,5.923333333333333,0.17131576624916403,0.29676928711812384,0.3953819546995646,Not significant
PXMP2,10.840000000000002,8.716666666666667,-0.31448389429651086,0.297424471926036,0.3962087997313365,Not significant
RPL13AP5,410.51,456.84,0.15427125292614027,0.29758654495900716,0.39637863872473844,Not significant
ELOCP19,1.7533333333333332,0.73,-1.26297958281918,0.29793312583828296,0.3967941700341859,Not significant
LINC02993,2.8766666666666665,1.8433333333333335,-0.641800064710701,0.2980768834239496,0.3969395114647693,Not significant
ZZEF1,2.5400000000000005,2.1966666666666668,-0.20942379475266487,0.2982501770506423,0.39712414676867375,Not significant
PDE3B,5.936666666666667,5.233333333333333,-0.18189030330568848,0.298358679150562,0.3972224784091629,Not significant
ALG3,7.2700000000000005,7.946666666666668,0.12837757025622784,0.298546773152981,0.39742674029179204,Not significant
SNORD101,5.623333333333334,3.3000000000000003,-0.7687789615569969,0.2986253802333496,0.3974852222033078,Not significant
MCTS1,4.513333333333333,4.69,0.05538255137990387,0.29870482690574374,0.39754480794386865,Not significant
NEK9,9.776666666666667,10.34,0.08081357658633184,0.29883730686739945,0.3976749534038774,Not significant
ECSIT,1.5933333333333335,1.7733333333333332,0.1543237749391802,0.29915660420213874,0.3980536452662933,Not significant
SPATA2,3.3166666666666664,3.6566666666666667,0.14075466146442492,0.299897716844978,0.39895930174368954,Not significant
TIMP1,188.5633333333333,218.09,0.20987341708506757,0.2999068571164069,0.39895930174368954,Not significant
ABHD10,10.113333333333333,9.520000000000001,-0.08721621630028906,0.30013341747606315,0.3992143611659447,Not significant
ZHX3,2.7900000000000005,3.266666666666666,0.22747869785738475,0.30029899444966224,0.3993882554097318,Not significant
ZNF496,5.8933333333333335,5.616666666666667,-0.06935762696188247,0.30049670346499874,0.3996048389581532,Not significant
EARS2,3.0700000000000003,3.436666666666667,0.16272114836566454,0.3008253982414063,0.3999955388053869,Not significant
STXBP1,1.3233333333333333,1.22,-0.11720309237953946,0.3011606208913792,0.4003948268705497,Not significant
SPCS2,29.899999999999995,31.593333333333334,0.0794720897801122,0.30132005576818305,0.40056033854466916,Not significant
SCARB2,21.39,20.02,-0.09548989303633429,0.301488443866385,0.40069125009163725,Not significant
CFP,1.1500000000000001,1.3500000000000003,0.23113984119345438,0.30148393958461595,0.40069125009163725,Not significant
HSPB11,19.94,17.68,-0.17353788690943037,0.30157709114185305,0.4007626009458685,Not significant
NPFF,1.42,0.9233333333333332,-0.6204214389244579,0.3016422530452367,0.40080272941434425,Not significant
NRP1,33.77,31.25,-0.11188254463894239,0.3017470642848112,0.40083473134977804,Not significant
MRPL17,15.156666666666666,16.616666666666667,0.13267013772787173,0.30172867024368477,0.40083473134977804,Not significant
RGPD8,1.03,1.23,0.255786429116349,0.3017712406480489,0.40083473134977804,Not significant
NTAQ1,2.846666666666667,3.23,0.18220046893787661,0.30196177345755737,0.4010413404175623,Not significant
KHSRP,48.48666666666666,52.163333333333334,0.10544589064908755,0.30212765509497663,0.40121516570362803,Not significant
GPATCH2L,4.34,3.716666666666667,-0.2236300014203994,0.30246590320268096,0.40161782096748894,Not significant
ARFGEF2,8.626666666666667,10.06,0.22173136347502695,0.30274623616886615,0.4019434914528275,Not significant
RTN4IP1,3.3433333333333333,3.7900000000000005,0.1808598069425318,0.30285581008887064,0.4019478094418411,Not significant
CCAR1,24.233333333333334,25.69333333333333,0.08439782468834689,0.3029248125070283,0.4019478094418411,Not significant
WAPL,13.536666666666667,14.736666666666666,0.12252902914226242,0.30292221267610286,0.4019478094418411,Not significant
CHMP7,12.85,12.44,-0.04677817396076968,0.30291215984142006,0.4019478094418411,Not significant
RBSN,2.783333333333333,2.97,0.09361666785168346,0.3029035623875719,0.4019478094418411,Not significant
VPS13D,2.8200000000000003,2.47,-0.19111165525678717,0.30351603786263276,0.4025924950265401,Not significant
WDR83,2.6199999999999997,3.096666666666667,0.24106455346300415,0.3034857052918644,0.4025924950265401,Not significant
SLC25A12,2.336666666666667,2.6299999999999994,0.17054202121401896,0.3034646132126141,0.4025924950265401,Not significant
ABHD16A,2.91,3.14,0.10970910352919885,0.3042449943481785,0.4035127120459528,Not significant
ZCCHC24,3.3866666666666667,3.19,-0.08628331740900873,0.30441668335332417,0.40367350458262613,Not significant
ZXDC,6.71,6.303333333333334,-0.09018393970440235,0.3044366611809127,0.40367350458262613,Not significant
THOC3,5.52,5.1066666666666665,-0.11226522527454498,0.30476510935917317,0.4040622771899378,Not significant
ZNF521,12.770000000000001,13.82,0.11399050782250343,0.30506623488054363,0.4044147392662972,Not significant
SYNRG,4.843333333333333,4.509999999999999,-0.10285085267471496,0.3053522031132546,0.4046910095722138,Not significant
MMP9,250.61,232.14333333333332,-0.11042767486547424,0.30538054896620864,0.4046910095722138,Not significant
CC2D1A,3.3666666666666667,3.61,0.1006490734932763,0.30533301111940064,0.4046910095722138,Not significant
CASP5,5.17,4.68,-0.1436265397714348,0.30564061106156426,0.40498882494494404,Not significant
FBXL6,7.923333333333332,8.973333333333333,0.17951520319007802,0.30574137422373876,0.4050755169587052,Not significant
STT3A,35.809999999999995,38.63333333333333,0.10948069771181398,0.30585061641055555,0.40517342146240587,Not significant
ARFRP1,3.723333333333333,3.2433333333333336,-0.19906014767221783,0.3067931508553117,0.40637507375253507,Not significant
MRPL10,8.553333333333333,9.17,0.10042362770778591,0.30705564441899263,0.40667577723569176,Not significant
ABT1,5.553333333333334,5.09,-0.1256646949033429,0.3074405909549379,0.4071385737195533,Not significant
CAMTA2,5.476666666666667,5.319999999999999,-0.04186407263947818,0.30752031940470625,0.40719711462817926,Not significant
FTLP3,10.83,12.853333333333333,0.2470883397171536,0.3079553479196027,0.40772605142092927,Not significant
SND1,33.37,32.4,-0.042556579119582744,0.30825583878960067,0.40807676175599866,Not significant
ATIC,18.13,18.946666666666665,0.06356169900497745,0.3083517318321359,0.408156570668796,Not significant
C1orf112,2.6166666666666667,2.3766666666666665,-0.1387349235398355,0.3087560236269965,0.40864453282949553,Not significant
ARHGAP18,57.63666666666666,53.82999999999999,-0.09857470632341366,0.30881479903632764,0.40867513753791546,Not significant
ALKAL1,4.243333333333333,3.6566666666666663,-0.21461436005909215,0.30886481729569326,0.40869414760019995,Not significant
RAP1BL,2.7866666666666666,3.236666666666667,0.21589639865506574,0.30944254409133853,0.4094113438272176,Not significant
C16orf91,15.096666666666666,17.78,0.23601086402366997,0.3096288783411257,0.4096105980870541,Not significant
LANCL1,4.853333333333333,4.23,-0.19827449198217909,0.3097128728225259,0.40967443586021396,Not significant
NARF,3.0,3.1300000000000003,0.06118018954038177,0.30978931518154945,0.40972827044261007,Not significant
ADAMTS2,16.596666666666668,17.33666666666667,0.06292931235698797,0.3106468800078949,0.41081508831685504,Not significant
RPL7AP62,1.1933333333333334,1.6533333333333333,0.47004441108638395,0.3106949497332908,0.4108312618286668,Not significant
YPEL2,3.043333333333333,3.5700000000000003,0.23020180135765533,0.31098100215240426,0.4111620793163795,Not significant
PGPEP1,11.036666666666667,10.346666666666668,-0.09312973666067952,0.3112037858950082,0.4114091797617897,Not significant
CDO1,4.359999999999999,4.996666666666667,0.1965956896397449,0.31138313230117765,0.41159880599266596,Not significant
MND1,1.3233333333333333,1.1400000000000001,-0.2149675010782607,0.31189994193831877,0.4122344095974805,Not significant
SLC25A14,1.88,2.1300000000000003,0.1800307442595086,0.31215033239283924,0.412517784207876,Not significant
AP4E1,5.023333333333333,6.0,0.2562707485928107,0.31224431173396827,0.4125944144560782,Not significant
SLC39A9,15.659999999999998,16.423333333333336,0.06865847667512212,0.31237880038305543,0.41272454919213514,Not significant
ANAPC1,3.9899999999999998,3.4500000000000006,-0.20973580507575565,0.3124871298577165,0.4128200956043568,Not significant
ZNF155,1.57,1.8133333333333332,0.20775635470974121,0.31267113695428034,0.4130155845709743,Not significant
TSSK5P,1.9800000000000002,1.6333333333333335,-0.27752661932495726,0.3128309416475334,0.41317906257698755,Not significant
DMAP1,6.8066666666666675,6.07,-0.1652262248633783,0.3129066462984193,0.41323143853903,Not significant
ZFYVE16,3.3833333333333333,4.086666666666667,0.2724058839974955,0.31294610817681,0.4132359449407641,Not significant
PSMB1,67.02,75.31333333333335,0.16831124263201952,0.3129941581738889,0.41325178935121964,Not significant
POLR2A,12.463333333333333,10.58,-0.23632973938510354,0.31304022815807114,0.41326501616675915,Not significant
DHRS7,5.086666666666667,4.243333333333333,-0.26146618701569224,0.31313500949312045,0.41334253959231226,Not significant
RRP36,33.19,31.206666666666667,-0.08889160258859512,0.3132351945411946,0.41342717732017426,Not significant
LINC00685,1.42,1.0333333333333334,-0.45820535843521715,0.3134377351198823,0.4136468751645419,Not significant
VMAC,2.7933333333333334,2.296666666666667,-0.2823346141206455,0.3136673925098113,0.41390230463220523,Not significant
RBM22,27.483333333333334,26.573333333333334,-0.04857598592153763,0.31392849333962153,0.4141991619650186,Not significant
COX8A,201.71666666666667,174.79666666666665,-0.20665151561835624,0.31413550424577263,0.4144245926078135,Not significant
CCDC88A,6.406666666666666,5.373333333333334,-0.2537132945517499,0.3142423646749733,0.4145178626316708,Not significant
TMEM183BP,6.746666666666666,7.5200000000000005,0.1565357903429459,0.3144394272830239,0.41473008341333595,Not significant
DNAJC1,22.676666666666666,21.013333333333332,-0.10989851861665412,0.3146773856686973,0.4149961886700733,Not significant
CHST15,4.913333333333334,5.446666666666666,0.14864271273527527,0.31490886736816803,0.41525369223988384,Not significant
TMEM141,20.069999999999997,18.28,-0.1347675077852084,0.31502339198681467,0.41535692918620387,Not significant
PTPN22,7.1433333333333335,8.13,0.18663340076534723,0.3151716506545367,0.41550461546324946,Not significant
RAD21,34.96,36.96333333333333,0.08038744271592048,0.315644990874057,0.41603294588815865,Not significant
HCFC1R1,5.91,7.129999999999999,0.27070218341269964,0.3156271378935408,0.41603294588815865,Not significant
HBS1L,9.953333333333333,10.38,0.06054882157390012,0.31593908791164504,0.4163727023144616,Not significant
SNORA63,2.2399999999999998,4.013333333333333,0.8410177681463256,0.31605609884642194,0.4164790275981762,Not significant
RNF216P1,2.953333333333333,3.0866666666666673,0.06368440030293418,0.31725281517896703,0.41800793337890796,Not significant
ING5,3.1166666666666667,2.91,-0.09895184737736414,0.3173174600277205,0.41804505738395126,Not significant
MBP,14.286666666666667,13.016666666666667,-0.13429944984499737,0.31741576908167535,0.4181265181548201,Not significant
IST1,26.743333333333336,25.67,-0.05909374507998225,0.31755485088400776,0.4182616632981019,Not significant
MLX,18.883333333333333,17.94333333333333,-0.07366152850485319,0.31790794451172566,0.41867862683110196,Not significant
CDS2,2.516666666666667,2.6666666666666665,0.08349112234265671,0.3181265837689466,0.4189184410963165,Not significant
GMEB1,3.2466666666666666,3.026666666666667,-0.10119718566331423,0.3186690235775669,0.41957045455011915,Not significant
PSPHP1,21.87333333333333,20.326666666666668,-0.10579442505963332,0.31869492696221646,0.41957045455011915,Not significant
RPRD1B,12.46,13.133333333333333,0.07592312482011362,0.3187532358552133,0.4195990287790894,Not significant
TENT4B,2.3833333333333333,2.643333333333333,0.14931810746169247,0.3188557996721488,0.41968584586540836,Not significant
ARHGEF12,3.6733333333333333,3.2366666666666664,-0.182528051919333,0.31893370783656405,0.419740194366307,Not significant
THEM4,2.936666666666666,3.106666666666667,0.08116106185642663,0.31905451861124084,0.4198509868948058,Not significant
DDX42,22.49,21.666666666666668,-0.053804006171217576,0.3191124663710014,0.4198790406348472,Not significant
BCL9L,3.403333333333333,2.9933333333333336,-0.1851374714461441,0.3193197765224533,0.42010359213553106,Not significant
SLC6A6,8.459999999999999,9.52,0.17028492457524,0.31979402373134763,0.42067923961813614,Not significant
MYLIP,4.239999999999999,3.8333333333333335,-0.14542872145170943,0.32007073151247,0.42089833953493594,Not significant
ANXA7,20.59,21.51,0.0630606980790729,0.3200707341643581,0.42089833953493594,Not significant
HNRNPCP2,18.176666666666666,20.763333333333332,0.191940529585858,0.320019897141743,0.42089833953493594,Not significant
SON,33.75,30.180000000000003,-0.16128963996068377,0.3206559708720984,0.421619568032446,Not significant
RPL37A,99.02,114.67999999999999,0.21181996574326986,0.32073012707581783,0.42166870589174216,Not significant
DHX36,6.446666666666666,6.87,0.09174292211030405,0.3208316279323953,0.42175377878314757,Not significant
ATP6V1G1,29.263333333333332,31.56,0.10899950418840404,0.32092999285488966,0.4218347102506135,Not significant
RBBP4P1,1.4000000000000001,1.83,0.38617483536651903,0.32141943213791235,0.42242959763779975,Not significant
CCNC,17.776666666666667,18.62,0.06686457006736815,0.32158192154297943,0.42249782998821467,Not significant
DYNC2I1,1.3733333333333333,1.5999999999999999,0.22024134734934836,0.32154807666984936,0.42249782998821467,Not significant
FAM72C,4.136666666666667,4.713333333333334,0.1882363445511674,0.3215370422456013,0.42249782998821467,Not significant
DISP1,1.0833333333333333,1.2866666666666666,0.24795085519079935,0.3216802905951273,0.4225786352385909,Not significant
ZFP91,28.80666666666667,30.28,0.07196003836159028,0.3218307574013155,0.4227278528808616,Not significant
RMC1,6.446666666666666,5.8933333333333335,-0.12944851160562512,0.32213492069196764,0.42307889503804136,Not significant
FBXL4,3.3466666666666662,3.5933333333333333,0.10256832528886696,0.32235874894340333,0.42332436007998997,Not significant
NPM3,9.63,11.533333333333333,0.2601771129109836,0.3224274892678156,0.4233661293788053,Not significant
BTAF1,8.853333333333333,10.463333333333333,0.24102481085399835,0.3226049740812325,0.4235506606222848,Not significant
P2RY1,3.6333333333333333,3.2100000000000004,-0.1786680815014116,0.32270517016782724,0.4236065841687908,Not significant
DHTKD1,4.676666666666667,5.1433333333333335,0.13719506883498245,0.3227214777585318,0.4236065841687908,Not significant
UBL3,9.633333333333335,10.733333333333334,0.15597584897594288,0.32281076110260043,0.4236752638560921,Not significant
CSTB,33.809999999999995,36.52666666666667,0.11149691315629184,0.3228683966942053,0.4237023962570894,Not significant
TP53,1.0633333333333335,1.1533333333333333,0.11710983462713453,0.3229362979594548,0.4237429926178148,Not significant
ATP5MC3,39.75333333333333,35.58,-0.1600050687994613,0.3231947277817375,0.42403355437359014,Not significant
ZNF84,4.876666666666666,5.206666666666666,0.09444593753752577,0.3233910267522858,0.4242425428772548,Not significant
CMTR2,4.4366666666666665,3.8966666666666665,-0.18719058943121183,0.32362565167692864,0.4245017559414845,Not significant
SPC25,12.26,11.209999999999999,-0.12916167963991423,0.3239446345402539,0.4248715498552552,Not significant
YBX1,1746.2933333333333,1825.3333333333333,0.06386399431781493,0.324040371295421,0.4248998828825682,Not significant
MZT2A,5.78,4.829999999999999,-0.25899721958480065,0.3240311056052551,0.4248998828825682,Not significant
Y_RNA,5.8566666666666665,3.4066666666666667,-0.7815418783067275,0.3241084151926541,0.4249404967806696,Not significant
RPL18AP3,94.42,102.88,0.12379690327300163,0.32443389235679565,0.42531858509674614,Not significant
ILF3-DT,3.81,3.9899999999999998,0.06658067069910328,0.3246076092125081,0.42549765859382277,Not significant
DYNLT1,24.863333333333333,22.03333333333333,-0.17432450251390744,0.32466118539369637,0.4255192280091403,Not significant
PAXIP1-AS2,1.5533333333333335,1.4100000000000001,-0.13957794102147417,0.3247534100143585,0.42556642743160067,Not significant
WARS2-AS1,1.5733333333333335,1.4733333333333334,-0.09467829325191188,0.32477144789074786,0.42556642743160067,Not significant
RPL7A,321.99333333333334,353.1000000000001,0.13304560781574387,0.32491127602127307,0.4257009894881533,Not significant
C17orf58,2.89,2.6,-0.15250220953405824,0.3249728113447986,0.42573295273662015,Not significant
RFC2,19.05333333333333,20.166666666666668,0.08192504598988413,0.3251050711530348,0.425857551208689,Not significant
SNX9,5.760000000000001,5.989999999999999,0.056477575685898736,0.32521957405317403,0.4259588639592703,Not significant
AMN1,1.5099999999999998,1.3266666666666664,-0.18661068152179924,0.32552023849085404,0.42629304084072217,Not significant
UBQLN1-AS1,1.1900000000000002,1.3800000000000001,0.21353990639393697,0.32554909530835574,0.42629304084072217,Not significant
ITFG2,1.1600000000000001,1.0233333333333334,-0.18068270599376046,0.3256500300793173,0.42637650426033286,Not significant
BIN1,3.3800000000000003,3.6,0.09094758329690321,0.32571089062969516,0.4264074850717446,Not significant
MFSD14A,3.66,3.18,-0.2027574017650321,0.32582779522390026,0.4265118210176509,Not significant
SLC25A40,17.753333333333334,19.413333333333338,0.12895097867799413,0.3260660429361207,0.4267262301834401,Not significant
LARP4B,6.98,7.496666666666667,0.10300797585313537,0.3260483609138944,0.4267262301834401,Not significant
AKAP9,1.8733333333333333,2.2333333333333334,0.253466886965952,0.32622220702230165,0.4268818674767858,Not significant
ZMYM1,5.656666666666666,5.266666666666667,-0.10304312382072892,0.32643955241653605,0.42711751961542666,Not significant
UBE2V2,17.31,18.6,0.10369111659973869,0.3276770370180613,0.4286877282969683,Not significant
HCCS,12.783333333333333,12.33,-0.05208712819970354,0.32788118109911013,0.42880798390634334,Not significant
TAF2,4.8566666666666665,4.31,-0.1722409330468701,0.32782902731679103,0.42880798390634334,Not significant
KMT5B,5.043333333333334,5.483333333333333,0.12065264642938435,0.327865685087515,0.42880798390634334,Not significant
DLG5,1.4033333333333333,1.1866666666666665,-0.24175543242895509,0.3280372636822538,0.42896317061255707,Not significant
EIF1AY,8.84,7.973333333333333,-0.14884564881297985,0.3282165199596977,0.42914862191148795,Not significant
GMDS,1.0633333333333332,1.2966666666666666,0.2859697917771898,0.3283575344020547,0.4292840347685621,Not significant
NABP2,14.496666666666668,15.303333333333333,0.07811947776762057,0.32844940818957474,0.42935517916262916,Not significant
CASC3,13.486666666666666,12.433333333333332,-0.11731162761299631,0.32864423769956164,0.4295608776225855,Not significant
NUP42,9.910000000000002,9.49,-0.06247052789169017,0.32871624009307854,0.4296060038977265,Not significant
IQSEC1,5.873333333333334,5.1933333333333325,-0.17748653398456066,0.3289337193446374,0.4297922289806883,Not significant
LINC02968,1.4800000000000002,0.8966666666666666,-0.7223199115083322,0.3289182635018031,0.4297922289806883,Not significant
KLHDC1,1.2466666666666668,1.0833333333333333,-0.2024242258588301,0.32907164340418615,0.429795585593934,Not significant
PRELID1P6,4.466666666666667,3.453333333333333,-0.37111424457714126,0.32908626491825516,0.429795585593934,Not significant
UBE2V1,2.29,2.14,-0.09769266291916556,0.32907853762222944,0.429795585593934,Not significant
FAM86DP,1.23,1.3833333333333335,0.16936060921918164,0.3289837259533885,0.429795585593934,Not significant
RING1,31.343333333333334,35.690000000000005,0.1873556785362613,0.32916203778364767,0.42984557292252823,Not significant
STOML2,34.06333333333333,37.06666666666666,0.12189933100272306,0.32973768155189503,0.4304992077026621,Not significant
TNFAIP8L1,1.8366666666666667,1.5999999999999999,-0.1989017928536983,0.32971317336520917,0.4304992077026621,Not significant
MRPS26,7.843333333333334,6.46,-0.2798933669815406,0.3299359513317385,0.43065996471370055,Not significant
SLC22A15,10.583333333333334,11.423333333333332,0.11017957694355292,0.3299102103817837,0.43065996471370055,Not significant
NDUFC2,17.560000000000002,15.21,-0.20725999887651228,0.3301134147376059,0.43084254504579034,Not significant
FAR1,38.160000000000004,42.74666666666667,0.16374669693864974,0.3303921935206172,0.43115729898984917,Not significant
PRR16,6.593333333333333,7.3999999999999995,0.16649340150854672,0.3304868034305364,0.43123167077111424,Not significant
MIR6772,3.8333333333333335,2.1533333333333333,-0.8317342705879422,0.33072060591963287,0.4314876286884534,Not significant
LEMD3,9.12,7.960000000000001,-0.1962423434828011,0.3307985495582082,0.4315402041180995,Not significant
DCAF17,3.1933333333333334,2.723333333333333,-0.22961163413961028,0.33111630654048174,0.43185643666782825,Not significant
TTC9C,9.11,9.636666666666665,0.08107449491599578,0.33108763158994176,0.43185643666782825,Not significant
GPR89A,2.99,2.376666666666667,-0.33108143761709025,0.33135705517685865,0.4320902786433384,Not significant
JAG1,2.7066666666666666,2.4166666666666665,-0.16343479547305811,0.3313709883585089,0.4320902786433384,Not significant
SIK3,3.5400000000000005,3.233333333333333,-0.1306884717925792,0.3314460010609278,0.4321389342767761,Not significant
KIF24,1.8399999999999999,2.25,0.29007643010424927,0.3321393807797053,0.4329937133944912,Not significant
SH3PXD2B,5.906666666666666,7.046666666666667,0.25455726477483615,0.3323518361537142,0.4331507549867908,Not significant
C2-AS1,1.71,1.2,-0.5106036087837794,0.3323142305892337,0.4331507549867908,Not significant
NACC1,19.646666666666665,18.633333333333333,-0.07639478415970569,0.3323732042976369,0.4331507549867908,Not significant
TTC28,0.9733333333333333,1.17,0.26525374741631846,0.3324970045884778,0.4332628354663773,Not significant
STX7,4.366666666666667,4.116666666666667,-0.08503571062664676,0.33256815813473295,0.4333062965103937,Not significant
DNM1L,18.44666666666667,17.21,-0.1001074262663072,0.3328746298553589,0.4336563111753584,Not significant
FAM199X,9.770000000000001,10.88,0.1552330255743764,0.33330361107968576,0.4341658288416407,Not significant
RPS6KA3,18.016666666666666,15.973333333333334,-0.17365646704686974,0.33386705794337285,0.43485036759514634,Not significant
B4GAT1,7.053333333333334,6.433333333333334,-0.13271907065720595,0.33395848533161,0.43492003151059366,Not significant
RMDN1,14.709999999999999,15.14,0.04156517340932737,0.3341542336317557,0.4351255231308436,Not significant
SLC48A1,3.633333333333333,3.7600000000000002,0.049425559813125,0.3344196159536124,0.4354161958580566,Not significant
USP39,18.49,17.58,-0.07280611561231362,0.33445342445522014,0.4354161958580566,Not significant
RBL2,13.026666666666666,12.0,-0.11842408628645867,0.33454281164747324,0.435483108098454,Not significant
ALG5,3.616666666666667,4.0633333333333335,0.1679592449906554,0.33474935631146024,0.4356121255094304,Not significant
MPHOSPH9,3.6199999999999997,3.953333333333333,0.12704631238089076,0.3346850278196936,0.4356121255094304,Not significant
PLEKHA3,1.88,2.01,0.09641323278215673,0.3347559289551228,0.4356121255094304,Not significant
PLAG1,1.0833333333333335,0.9233333333333333,-0.23032320600165335,0.3348659248737354,0.4357057998669272,Not significant
METTL23,16.30333333333333,14.316666666666668,-0.18745905460212023,0.3349682489953606,0.43578947205014396,Not significant
DAGLA,1.8733333333333333,1.6199999999999999,-0.20949345530210647,0.3350787010973284,0.435834239269111,Not significant
APBB3,16.36,15.066666666666668,-0.11880490704070396,0.3350606512554087,0.435834239269111,Not significant
CISD1,3.813333333333333,3.1533333333333338,-0.2740958012063227,0.3353715353534923,0.4361167523343808,Not significant
NUBP2,5.743333333333333,6.483333333333333,0.174818787286058,0.33537199440177673,0.4361167523343808,Not significant
NRN1,7.966666666666666,7.333333333333333,-0.11949145678952398,0.3356549159880999,0.4364351522200078,Not significant
HSCB,5.8566666666666665,6.676666666666667,0.18901798097334346,0.33605677112537446,0.43687503848230014,Not significant
EIF4HP1,9.446666666666667,8.033333333333333,-0.23377974631185983,0.336069448603064,0.43687503848230014,Not significant
COPS8,10.43,9.893333333333333,-0.07620306406069835,0.33633405068767386,0.4371694322522741,Not significant
TOMM5,11.506666666666666,12.726666666666668,0.14537262016864247,0.3367752166748204,0.4376932322838397,Not significant
PIGP,4.73,5.19,0.13386732688016212,0.33716705177117456,0.43812053469221196,Not significant
Y_RNA,2.3200000000000003,3.15,0.44106323167305694,0.3371804376737934,0.43812053469221196,Not significant
FAM192BP,5.1433333333333335,4.31,-0.2549615643575478,0.3373542671442157,0.43829672042096157,Not significant
LINC02019,1.4033333333333333,1.0733333333333333,-0.38644372750270933,0.33742159747122547,0.4382999211116179,Not significant
GTF2H2C,2.63,2.393333333333333,-0.13598723370331756,0.3374332028099126,0.4382999211116179,Not significant
SOD2,10.576666666666666,10.956666666666669,0.05091920484267268,0.337611966010004,0.4384824344405932,Not significant
RDH14,8.270000000000001,7.783333333333334,-0.08748827890982797,0.33784819591094184,0.43873953435222907,Not significant
FBXO28,24.233333333333334,26.159999999999997,0.11036529298404772,0.3385249844557498,0.4395266943674168,Not significant
SECISBP2L,7.083333333333333,8.046666666666667,0.1839384545003382,0.338531028925231,0.4395266943674168,Not significant
SSR2,54.86333333333334,50.913333333333334,-0.10779671562909095,0.3387943382331166,0.439818742827431,Not significant
RPS8,424.53000000000003,472.08,0.15316451373313456,0.33884485589869356,0.439834512871331,Not significant
ZNF77,1.9733333333333334,1.74,-0.18144938242274128,0.3389313918371117,0.43984722570234475,Not significant
CARD8,7.553333333333335,6.719999999999999,-0.16862853999699234,0.3389193196101385,0.43984722570234475,Not significant
